network,content_id,genre_id,weekday_id,stratified_hour_id,y,n,leave_out_set
6,76,4,5,5,4,61,0
6,76,4,5,5,10,59,0
6,76,4,5,3,9,72,0
6,76,4,5,3,7,62,0
6,76,4,6,3,11,68,0
6,76,4,6,3,5,53,0
6,74,4,6,2,5,51,0
6,71,4,6,2,6,71,0
6,71,4,6,2,7,61,0
6,113,4,6,2,5,54,0
6,699,4,6,4,4,30,0
6,76,4,6,0,2,21,0
6,76,4,6,0,4,20,0
6,76,4,6,0,2,23,0
6,76,4,6,0,2,38,0
6,75,4,6,0,4,49,0
6,75,4,6,0,3,37,0
6,75,4,6,0,2,41,0
6,75,4,6,0,2,46,0
6,75,4,6,0,1,37,0
6,75,4,6,0,3,48,0
6,75,4,6,1,3,38,0
6,75,4,6,1,3,46,0
6,75,4,6,1,3,41,0
6,75,4,6,1,6,48,0
6,75,4,6,1,3,48,0
6,75,4,6,1,4,39,0
6,75,4,6,1,5,52,0
6,75,4,6,1,6,56,0
6,74,4,6,5,5,58,0
6,74,4,6,5,4,50,0
6,76,4,6,5,11,111,0
6,76,4,6,5,16,100,0
6,76,4,6,3,12,82,0
6,76,4,6,3,8,49,0
6,76,4,0,3,4,43,0
6,76,4,0,3,5,21,0
6,74,4,0,2,0,13,0
6,74,4,0,2,0,9,0
6,71,4,0,2,1,17,0
6,71,4,0,2,1,14,0
6,113,4,0,2,1,11,0
6,75,4,0,4,1,14,0
6,75,4,0,0,0,12,0
6,75,4,0,0,0,22,0
6,75,4,0,0,2,29,0
6,75,4,0,0,3,28,0
6,75,4,0,0,8,38,0
6,676,4,0,1,0,35,0
6,74,4,0,1,1,36,0
6,77,4,0,1,1,52,0
6,107,4,0,1,5,63,0
6,74,4,0,5,7,71,0
6,77,4,0,5,4,90,0
6,107,4,0,5,13,198,0
6,676,4,0,3,9,90,0
6,107,4,0,3,8,85,0
6,676,4,1,3,5,44,0
6,77,4,1,3,2,37,0
6,74,4,1,2,1,26,0
6,71,4,1,2,1,18,0
6,71,4,1,2,1,13,0
6,113,4,1,2,0,12,0
6,75,4,1,4,2,24,0
6,75,4,1,0,1,15,0
6,75,4,1,0,4,18,0
6,75,4,1,0,3,22,0
6,75,4,1,0,6,38,0
6,75,4,1,0,6,54,0
6,74,4,1,1,7,54,0
6,77,4,1,1,2,39,0
6,77,4,1,1,7,62,0
6,74,4,1,5,7,84,0
6,77,4,1,5,6,91,0
6,77,4,1,5,6,77,0
6,77,4,1,3,8,82,0
6,77,4,1,3,4,67,0
6,77,4,2,3,6,61,0
6,77,4,2,3,3,48,0
6,74,4,2,2,4,38,0
6,71,4,2,2,3,42,0
6,71,4,2,2,2,35,0
6,113,4,2,2,3,34,0
6,75,4,2,4,1,15,0
6,75,4,2,0,2,25,0
6,75,4,2,0,4,30,0
6,75,4,2,0,6,40,0
6,75,4,2,0,3,40,0
6,75,4,2,0,4,44,0
6,74,4,2,1,5,47,0
6,77,4,2,1,5,58,0
6,77,4,2,1,11,78,0
6,77,4,2,1,4,64,0
6,74,4,2,5,7,89,0
6,77,4,2,5,10,116,0
6,77,4,2,5,9,125,0
6,77,4,2,3,9,133,0
6,77,4,2,3,7,123,0
6,77,4,3,3,7,96,0
6,77,4,3,3,7,74,0
6,74,4,3,2,5,61,0
6,71,4,3,2,6,47,0
6,71,4,3,2,2,39,0
6,113,4,3,2,1,30,0
6,75,4,3,4,0,22,0
6,75,4,3,0,0,26,0
6,75,4,3,0,1,26,0
6,75,4,3,0,4,36,0
6,75,4,3,0,8,60,0
6,74,4,3,1,6,45,0
6,77,4,3,1,5,46,0
6,77,4,3,1,1,32,0
6,77,4,3,1,2,36,0
6,74,4,3,5,2,66,0
6,77,4,3,5,10,95,0
6,77,4,3,5,12,97,0
6,77,4,3,3,10,90,0
6,77,4,3,3,7,81,0
6,77,4,4,3,7,71,0
6,77,4,4,3,6,74,0
6,74,4,4,2,3,48,0
6,71,4,4,2,3,39,0
6,71,4,4,2,2,29,0
6,113,4,4,2,2,24,0
6,75,4,4,4,1,23,0
6,75,4,4,0,1,33,0
6,75,4,4,0,2,36,0
6,75,4,4,0,2,35,0
6,75,4,4,0,6,43,0
6,75,4,4,0,10,51,0
6,74,4,4,1,5,39,0
6,77,4,4,1,1,52,0
6,77,4,4,1,3,46,0
6,77,4,4,1,6,58,0
6,74,4,4,5,3,64,0
6,77,4,4,5,8,61,0
6,77,4,4,5,7,70,0
6,77,4,4,3,6,60,0
6,77,4,4,3,8,62,0
6,77,4,5,3,6,62,0
6,77,4,5,3,3,54,0
6,74,4,5,2,3,35,0
6,71,4,5,2,2,29,0
6,71,4,5,2,2,24,0
6,113,4,5,2,4,29,0
6,76,4,5,4,6,34,0
6,76,4,5,0,8,40,0
6,76,4,5,0,8,52,0
6,75,4,5,0,7,58,0
6,75,4,5,0,10,71,0
6,75,4,5,0,8,74,0
6,75,4,5,1,6,67,0
6,75,4,5,1,12,77,0
6,75,4,5,1,9,84,0
6,75,4,5,1,8,75,0
6,74,4,5,5,9,76,0
6,76,4,5,5,3,55,0
6,76,4,5,5,5,51,0
6,76,4,5,3,5,51,0
6,76,4,5,3,6,68,0
6,76,4,6,3,3,63,0
6,76,4,6,3,5,35,0
6,74,4,6,2,4,42,0
6,71,4,6,2,4,40,0
6,71,4,6,2,2,41,0
6,113,4,6,2,3,57,0
6,76,4,6,4,3,28,0
6,76,4,6,0,3,41,0
6,76,4,6,0,8,45,0
6,75,4,6,0,4,55,0
6,75,4,6,0,7,63,0
6,75,4,6,0,10,64,0
6,75,4,6,1,8,70,0
6,75,4,6,1,11,81,0
6,75,4,6,1,9,62,0
6,75,4,6,1,8,59,0
6,74,4,6,5,7,72,0
6,76,4,6,5,13,94,0
6,76,4,6,5,8,96,0
6,76,4,6,3,12,99,0
6,76,4,6,3,6,79,0
6,76,4,0,3,3,66,0
6,76,4,0,3,2,45,0
6,74,4,0,2,0,24,0
6,71,4,0,2,0,21,0
6,71,4,0,2,0,25,0
6,113,4,0,2,3,27,0
6,75,4,0,4,1,9,0
6,75,4,0,0,2,19,0
6,75,4,0,0,3,26,0
6,75,4,0,0,1,26,0
6,75,4,0,0,5,41,0
6,75,4,0,0,6,43,0
6,74,4,0,1,4,40,0
6,77,4,0,1,4,44,0
6,107,4,0,1,5,49,0
6,676,4,0,1,3,59,0
6,74,4,0,5,4,68,0
6,77,4,0,5,8,87,0
6,107,4,0,5,25,191,0
6,676,4,0,3,13,93,0
6,107,4,0,3,9,99,0
6,676,4,1,3,4,76,0
6,77,4,1,3,2,43,0
6,74,4,1,2,1,27,0
6,71,4,1,2,3,26,0
6,71,4,1,2,1,28,0
6,113,4,1,2,1,29,0
6,75,4,1,4,3,22,0
6,75,4,1,0,3,19,0
6,75,4,1,0,4,19,0
6,75,4,1,0,5,26,0
6,75,4,1,0,7,44,0
6,75,4,1,0,6,58,0
6,74,4,1,1,6,50,0
6,77,4,1,1,6,43,0
6,77,4,1,1,4,50,0
6,77,4,1,1,9,56,0
6,74,4,1,5,10,70,0
6,77,4,1,5,9,74,0
6,77,4,1,5,9,82,0
6,77,4,1,3,5,87,0
6,77,4,1,3,3,72,0
6,77,4,2,3,8,59,0
6,77,4,2,3,5,39,0
6,74,4,2,2,3,38,0
6,71,4,2,2,4,30,0
6,71,4,2,2,4,29,0
6,113,4,2,2,5,30,0
6,75,4,2,4,1,14,0
6,75,4,2,0,3,29,0
6,75,4,2,0,2,31,0
6,75,4,2,0,3,31,0
6,75,4,2,0,2,41,0
6,75,4,2,0,6,53,0
6,74,4,2,1,4,53,0
6,77,4,2,1,5,43,0
6,77,4,2,1,10,56,0
6,77,4,2,1,9,73,0
6,74,4,2,5,9,113,0
6,77,4,2,5,10,128,0
6,77,4,2,5,11,135,0
6,77,4,2,3,7,134,0
6,77,4,2,3,6,103,0
6,77,4,3,3,11,104,0
6,77,4,3,3,7,74,0
6,74,4,3,2,6,59,0
6,71,4,3,2,6,43,0
6,71,4,3,2,5,41,0
6,113,4,3,2,4,27,0
6,75,4,3,4,2,15,0
6,75,4,3,0,1,20,0
6,75,4,3,0,5,38,0
6,75,4,3,0,1,34,0
6,75,4,3,0,2,43,0
6,75,4,3,0,3,49,0
6,74,4,3,1,3,41,0
6,77,4,3,1,3,37,0
6,77,4,3,1,8,95,0
6,74,4,3,5,10,112,0
6,77,4,3,5,19,133,0
6,77,4,3,5,19,123,0
6,77,4,3,3,20,111,0
6,77,4,3,3,14,113,0
6,77,4,4,3,12,91,0
6,77,4,4,3,8,74,0
6,74,4,4,2,5,59,0
6,71,4,4,2,3,42,0
6,71,4,4,2,4,33,0
6,113,4,4,2,4,30,0
6,75,4,4,4,2,21,0
6,75,4,4,0,1,31,0
6,75,4,4,0,3,32,0
6,75,4,4,0,1,28,0
6,75,4,4,0,5,32,0
6,75,4,4,0,4,39,0
6,74,4,4,1,4,48,0
6,77,4,4,1,2,42,0
6,77,4,4,1,4,55,0
6,77,4,4,1,8,52,0
6,74,4,4,5,7,57,0
6,77,4,4,5,13,64,0
6,77,4,4,5,15,82,0
6,77,4,4,3,13,87,0
6,77,4,4,3,14,76,0
6,77,4,5,3,8,58,0
6,77,4,5,3,5,37,0
6,74,4,5,2,5,24,0
6,71,4,5,2,10,26,0
6,71,4,5,2,9,31,0
6,113,4,5,2,9,29,0
6,76,4,5,4,5,39,0
6,76,4,5,0,12,57,0
6,76,4,5,0,8,56,0
6,75,4,5,0,6,54,0
6,75,4,5,0,4,42,0
6,75,4,5,0,3,42,0
6,75,4,5,1,3,54,0
6,75,4,5,1,3,56,0
6,75,4,5,1,2,73,0
6,75,4,5,1,4,58,0
6,74,4,5,5,9,78,0
6,76,4,5,5,11,66,0
6,76,4,5,5,7,67,0
6,76,4,5,3,8,75,0
6,76,4,5,3,10,84,0
6,76,4,6,3,8,88,0
6,76,4,6,3,7,55,0
6,74,4,6,2,5,53,0
6,71,4,6,2,4,62,0
6,71,4,6,2,2,77,0
6,113,4,6,2,5,61,0
6,76,4,6,4,5,39,0
6,76,4,6,0,3,44,0
6,76,4,6,0,1,48,0
6,75,4,6,0,7,79,0
6,75,4,6,0,9,78,0
6,75,4,6,0,12,114,0
6,75,4,6,1,12,92,0
6,75,4,6,1,13,92,0
6,75,4,6,1,17,125,0
6,75,4,6,1,16,114,0
6,74,4,6,5,7,101,0
6,76,4,6,5,11,120,0
6,76,4,6,5,11,125,0
6,76,4,6,3,10,113,0
6,76,4,6,3,7,117,0
6,76,4,0,3,8,93,0
6,76,4,0,3,7,66,0
6,74,4,0,2,6,56,0
6,71,4,0,2,2,41,0
6,71,4,0,2,3,31,0
6,113,4,0,2,4,36,0
6,75,4,0,4,1,14,0
6,75,4,0,0,1,15,0
6,75,4,0,0,1,25,0
6,75,4,0,0,3,28,0
6,75,4,0,0,4,28,0
6,75,4,0,0,3,24,0
6,74,4,0,1,5,36,0
6,77,4,0,1,5,50,0
6,107,4,0,1,5,64,0
6,676,4,0,1,2,54,0
6,74,4,0,5,6,75,0
6,77,4,0,5,11,128,0
6,107,4,0,5,30,253,0
6,676,4,0,3,13,174,0
6,107,4,0,3,3,98,0
6,676,4,1,3,3,76,0
6,77,4,1,3,2,46,0
6,74,4,1,2,3,32,0
6,71,4,1,2,0,25,0
6,71,4,1,2,2,26,0
6,113,4,1,2,0,24,0
6,75,4,1,4,4,18,0
6,75,4,1,0,3,17,0
6,75,4,1,0,3,19,0
6,75,4,1,0,0,19,0
6,75,4,1,0,0,17,0
6,75,4,1,0,1,17,0
6,75,4,1,0,0,20,0
6,75,4,1,0,4,41,0
6,75,4,1,0,8,44,0
6,74,4,1,1,5,46,0
6,77,4,1,1,4,39,0
6,77,4,1,1,3,51,0
6,77,4,1,1,5,61,0
6,74,4,1,5,8,63,0
6,1174,4,1,5,12,128,0
6,1175,4,1,3,8,68,0
6,74,4,2,2,5,32,0
6,71,4,2,2,4,32,0
6,71,4,2,2,5,49,0
6,113,4,2,2,3,38,0
6,75,4,2,4,4,19,0
6,75,4,2,0,6,25,0
6,75,4,2,0,3,24,0
6,75,4,2,0,5,34,0
6,75,4,2,0,4,41,0
6,75,4,2,0,5,44,0
6,74,4,2,1,7,57,0
6,77,4,2,1,5,60,0
6,77,4,2,1,7,59,0
6,77,4,2,1,7,79,0
6,74,4,2,5,6,76,0
6,1174,4,2,5,14,129,0
6,1175,4,2,3,10,90,0
6,74,4,3,2,6,32,0
6,71,4,3,2,0,34,0
6,71,4,3,2,2,34,0
6,113,4,3,2,2,30,0
6,75,4,3,4,3,22,0
6,75,4,3,0,3,25,0
6,75,4,3,0,5,30,0
6,75,4,3,0,3,23,0
6,75,4,3,0,4,36,0
6,75,4,3,0,6,41,0
6,74,4,3,1,6,53,0
6,77,4,3,1,6,52,0
6,77,4,3,1,6,62,0
6,77,4,3,1,5,63,0
6,74,4,3,5,9,67,0
6,74,4,4,2,6,33,0
6,71,4,4,2,7,35,0
6,71,4,4,2,6,29,0
6,113,4,4,2,2,20,0
6,75,4,4,4,2,11,0
6,75,4,4,0,4,22,0
6,75,4,4,0,6,36,0
6,75,4,4,0,6,41,0
6,75,4,4,0,9,45,0
6,75,4,4,0,10,56,0
6,74,4,4,1,6,49,0
6,77,4,4,1,7,45,0
6,77,4,4,1,5,46,0
6,77,4,4,1,4,52,0
6,74,4,4,5,6,56,0
6,77,4,4,5,6,78,0
6,77,4,4,5,6,76,0
6,77,4,4,3,9,90,0
6,77,4,4,3,4,62,0
6,77,4,5,3,3,75,0
6,77,4,5,3,2,44,0
6,74,4,5,2,2,35,0
6,71,4,5,2,2,36,0
6,71,4,5,2,3,38,0
6,113,4,5,2,1,33,0
6,76,4,5,4,3,48,0
6,76,4,5,0,9,69,0
6,76,4,5,0,11,81,0
6,75,4,5,0,7,70,0
6,75,4,5,0,6,44,0
6,75,4,5,0,7,46,0
6,75,4,5,0,4,49,0
6,75,4,5,0,4,43,0
6,75,4,5,1,3,49,0
6,75,4,5,1,4,55,0
6,75,4,5,1,2,52,0
6,75,4,5,1,5,60,0
6,75,4,5,1,7,62,0
6,75,4,5,1,7,60,0
6,75,4,5,1,6,54,0
6,75,4,5,1,5,63,0
6,74,4,5,5,14,73,0
6,76,4,5,5,12,77,0
6,76,4,5,5,12,91,0
6,76,4,5,3,15,89,0
6,76,4,5,3,14,91,0
6,76,4,6,3,2,69,0
6,76,4,6,3,4,52,0
6,74,4,6,2,1,51,0
6,71,4,6,2,6,50,0
6,71,4,6,2,7,51,0
6,113,4,6,2,3,53,0
6,76,4,6,4,5,57,0
6,76,4,6,0,8,74,0
6,76,4,6,0,11,82,0
6,75,4,6,0,14,108,0
6,75,4,6,0,8,81,0
6,75,4,6,0,9,81,0
6,75,4,6,1,11,100,0
6,75,4,6,1,12,84,0
6,75,4,6,1,6,83,0
6,74,4,6,1,16,147,0
6,76,6,6,5,21,155,0
6,76,6,6,3,14,101,0
6,74,4,0,2,3,25,0
6,71,4,0,2,3,34,0
6,113,4,0,2,1,22,0
6,75,4,0,4,2,25,0
6,75,4,0,0,4,25,0
6,75,4,0,0,6,39,0
6,75,4,0,0,2,35,0
6,75,4,0,0,6,35,0
6,75,4,0,0,5,40,0
6,676,4,0,1,4,44,0
6,74,4,0,1,4,48,0
6,77,4,0,1,3,52,0
6,107,4,0,1,1,69,0
6,74,4,0,5,8,82,0
6,77,4,0,5,8,111,0
6,107,4,0,5,17,224,0
6,676,4,0,3,11,169,0
6,107,4,0,3,3,85,0
6,676,4,1,3,7,60,0
6,77,4,1,3,6,38,0
6,74,4,1,2,3,28,0
6,71,4,1,2,4,29,0
6,71,4,1,2,3,34,0
6,113,4,1,2,0,23,0
6,75,4,1,4,2,20,0
6,75,4,1,0,4,20,0
6,75,4,1,0,4,32,0
6,75,4,1,0,4,39,0
6,75,4,1,0,3,44,0
6,75,4,1,0,4,43,0
6,74,4,1,1,9,50,0
6,1176,4,1,1,6,52,0
6,74,4,1,5,7,88,0
6,77,4,1,5,5,113,0
6,1596,4,1,5,14,147,0
6,77,4,1,3,11,134,0
6,77,4,2,3,6,61,0
6,77,4,2,3,4,50,0
6,74,4,2,2,6,51,0
6,71,4,2,2,3,39,0
6,71,4,2,2,3,28,0
6,113,4,2,2,2,31,0
6,75,4,2,4,0,27,0
6,75,4,2,0,0,26,0
6,75,4,2,0,3,31,0
6,75,4,2,0,2,35,0
6,75,4,2,0,2,43,0
6,75,4,2,0,1,38,0
6,74,4,2,1,1,35,0
6,1176,4,2,1,6,39,0
6,74,4,2,5,6,52,0
6,77,4,2,5,14,116,0
6,77,4,2,5,16,117,0
6,77,4,2,3,14,124,0
6,77,4,2,3,18,139,0
6,77,4,3,3,12,112,0
6,77,4,3,3,10,90,0
6,74,4,3,2,7,64,0
6,71,4,3,2,9,50,0
6,71,4,3,2,7,44,0
6,113,4,3,2,6,31,0
6,75,4,3,4,1,17,0
6,75,4,3,0,1,21,0
6,75,4,3,0,1,29,0
6,75,4,3,0,2,30,0
6,75,4,3,0,1,32,0
6,75,4,3,0,2,38,0
6,74,4,3,1,2,44,0
6,74,4,3,5,6,73,0
6,77,4,3,5,11,111,0
6,77,4,3,5,9,120,0
6,77,4,3,3,11,123,0
6,77,4,3,3,5,68,0
6,77,4,4,3,4,82,0
6,77,4,4,3,5,59,0
6,74,4,4,2,3,52,0
6,71,4,4,2,4,36,0
6,71,4,4,2,8,41,0
6,113,4,4,2,6,41,0
6,75,4,4,4,1,16,0
6,75,4,4,0,0,21,0
6,75,4,4,0,1,24,0
6,75,4,4,0,2,28,0
6,75,4,4,0,2,36,0
6,75,4,4,0,3,36,0
6,74,4,4,1,1,23,0
6,77,4,4,1,1,32,0
6,77,4,4,1,3,48,0
6,77,4,4,1,3,40,0
6,74,4,4,5,7,73,0
6,77,4,4,5,7,67,0
6,77,4,4,5,12,77,0
6,77,4,4,3,8,84,0
6,77,4,4,3,10,72,0
6,77,4,5,3,5,47,0
6,77,4,5,3,4,37,0
6,74,4,5,2,1,27,0
6,71,4,5,2,3,35,0
6,71,4,5,2,2,50,0
6,113,4,5,2,4,50,0
6,76,4,5,4,5,32,0
6,76,4,5,0,5,51,0
6,76,4,5,0,7,58,0
6,75,4,5,0,8,57,0
6,75,4,5,0,7,65,0
6,75,4,5,0,9,85,0
6,75,4,5,1,10,91,0
6,75,4,5,1,7,84,0
6,75,4,5,1,9,81,0
6,75,4,5,1,11,91,0
6,74,4,5,5,4,75,0
6,76,4,5,5,10,81,0
6,76,4,5,5,10,86,0
6,76,4,5,3,12,107,0
6,76,4,5,3,9,81,0
6,76,4,6,3,8,74,0
6,76,4,6,3,15,70,0
6,74,4,6,2,10,52,0
6,71,4,6,2,5,56,0
6,71,4,6,2,6,73,0
6,113,4,6,2,9,72,0
6,76,4,6,4,6,73,0
6,75,4,6,0,12,137,0
6,75,4,6,0,9,107,0
6,75,4,6,0,9,96,0
6,75,4,6,1,11,115,0
6,75,4,6,1,9,85,0
6,75,4,6,1,16,165,0
6,74,4,6,5,14,109,0
6,76,4,6,5,11,83,0
6,76,4,0,3,5,72,0
6,74,4,0,2,5,67,0
6,71,4,0,2,0,41,0
6,71,4,0,2,0,25,0
6,113,4,0,2,0,29,0
6,873,4,0,4,2,30,0
6,873,4,0,0,5,62,0
6,873,4,0,0,4,72,0
6,873,4,0,0,7,70,0
6,873,4,0,0,5,80,0
6,873,4,0,0,6,72,0
6,873,4,0,1,7,78,0
6,873,4,0,1,6,94,0
6,873,4,0,1,7,96,0
6,873,4,0,1,9,93,0
6,74,4,0,5,9,88,0
6,77,4,0,5,14,138,0
6,107,4,0,5,23,231,0
6,676,4,0,3,16,182,0
6,107,4,0,3,7,96,0
6,676,4,1,3,3,72,0
6,77,4,1,3,1,36,0
6,74,4,1,2,1,32,0
6,71,4,1,2,1,33,0
6,71,4,1,2,1,25,0
6,113,4,1,2,1,23,0
6,75,4,1,4,1,28,0
6,75,4,1,0,3,26,0
6,75,4,1,0,4,35,0
6,75,4,1,0,4,32,0
6,75,4,1,0,3,41,0
6,75,4,1,0,2,39,0
6,74,4,1,1,4,44,0
6,77,4,1,1,5,63,0
6,1595,4,1,1,4,69,0
6,77,4,1,1,1,53,0
6,74,4,1,5,7,74,0
6,77,4,1,5,9,90,0
6,1596,4,1,5,11,106,0
6,77,4,1,3,12,124,0
6,77,4,2,3,6,101,0
6,77,4,2,3,4,77,0
6,74,4,2,2,4,50,0
6,71,4,2,2,4,46,0
6,71,4,2,2,5,40,0
6,113,4,2,2,3,38,0
6,75,4,2,4,1,21,0
6,75,4,2,0,3,31,0
6,75,4,2,0,6,31,0
6,75,4,2,0,11,53,0
6,75,4,2,0,9,51,0
6,75,4,2,0,12,62,0
6,74,4,2,1,7,63,0
6,77,4,2,1,10,66,0
6,77,4,2,1,8,69,0
6,77,4,2,1,7,78,0
6,74,4,2,5,9,117,0
6,77,4,2,5,13,146,0
6,77,4,2,5,15,183,0
6,77,4,2,3,18,179,0
6,77,4,2,3,18,173,0
6,77,4,3,3,10,110,0
6,77,4,3,3,6,89,0
6,74,4,3,2,9,84,0
6,71,4,3,2,6,71,0
6,71,4,3,2,5,52,0
6,113,4,3,2,5,44,0
6,75,4,3,4,2,22,0
6,75,4,3,0,5,22,0
6,75,4,3,0,3,27,0
6,75,4,3,0,2,28,0
6,75,4,3,0,2,40,0
6,75,4,3,0,1,42,0
6,74,4,3,1,4,28,0
6,77,4,3,1,5,34,0
6,77,4,3,1,5,50,0
6,77,4,3,1,2,44,0
6,74,4,3,5,5,59,0
6,77,4,3,5,9,70,0
6,77,4,3,5,12,79,0
6,77,4,3,3,6,66,0
6,77,4,3,3,7,61,0
6,77,4,4,3,9,50,0
6,77,4,4,3,8,45,0
6,74,4,4,2,3,33,0
6,71,4,4,2,6,32,0
6,71,4,4,2,4,42,0
6,113,4,4,2,3,33,0
6,75,4,4,4,3,12,0
6,75,4,4,0,2,25,0
6,75,4,4,0,1,27,0
6,75,4,4,0,2,28,0
6,75,4,4,0,7,52,0
6,75,4,4,0,5,40,0
6,74,4,4,1,4,50,0
6,77,4,4,1,4,46,0
6,77,4,4,1,6,53,0
6,77,4,4,1,3,54,0
6,74,4,4,5,6,66,0
6,77,4,4,5,0,0,0
6,77,4,4,5,7,48,0
6,77,4,4,3,6,68,0
6,77,4,4,3,9,73,0
6,77,4,5,3,7,45,0
6,77,4,5,3,4,46,0
6,74,4,5,2,2,40,0
6,71,4,5,2,1,36,0
6,71,4,5,2,1,40,0
6,113,4,5,2,2,37,0
6,76,4,5,4,2,27,0
6,76,4,5,0,4,56,0
6,76,4,5,0,7,64,0
6,75,4,5,0,6,63,0
6,75,4,5,0,6,71,0
6,75,4,5,0,5,81,0
6,75,4,5,1,11,88,0
6,75,4,5,1,10,88,0
6,75,4,5,1,11,96,0
6,75,4,5,1,10,90,0
6,74,4,5,5,11,81,0
6,76,4,5,5,9,83,0
6,76,4,5,5,9,79,0
6,76,4,5,3,13,87,0
6,76,4,5,3,9,72,0
6,76,4,6,3,7,71,0
6,76,4,6,3,6,62,0
6,74,4,6,2,3,50,0
6,71,4,6,2,3,54,0
6,71,4,6,2,4,68,0
6,113,4,6,2,3,57,0
6,76,4,6,4,3,29,0
6,75,4,6,0,8,77,0
6,75,4,6,0,7,68,0
6,75,4,6,0,5,61,0
6,75,4,6,1,13,85,0
6,75,4,6,1,17,108,0
6,75,4,6,1,16,89,0
6,75,4,6,1,26,189,0
6,76,4,6,5,16,152,0
6,76,4,6,5,27,251,0
6,76,4,6,3,9,152,0
6,76,4,0,3,5,62,0
6,74,4,0,2,5,47,0
6,71,4,0,2,7,63,0
6,113,4,0,2,4,40,0
6,75,4,0,4,3,16,0
6,75,4,0,0,1,17,0
6,75,4,0,0,3,23,0
6,75,4,0,0,2,26,0
6,75,4,0,0,2,39,0
6,75,4,0,0,1,34,0
6,676,4,0,1,0,40,0
6,74,4,0,1,1,53,0
6,77,4,0,1,3,43,0
6,107,4,0,1,1,55,0
6,74,4,0,5,6,67,0
6,77,4,0,5,5,79,0
6,107,4,0,5,18,190,0
6,676,4,0,3,9,140,0
6,107,4,0,3,7,80,0
6,676,4,1,3,6,56,0
6,77,4,1,3,2,25,0
6,74,4,1,2,1,28,0
6,71,4,1,2,2,25,0
6,71,4,1,2,2,25,0
6,113,4,1,2,3,26,0
6,75,4,1,4,1,28,0
6,75,4,1,0,2,30,0
6,75,4,1,0,4,36,0
6,75,4,1,0,5,38,0
6,75,4,1,0,6,50,0
6,75,4,1,0,4,42,0
6,1595,4,1,1,3,32,0
6,77,4,1,1,1,42,0
6,74,4,1,1,2,49,0
6,77,4,1,1,4,68,0
6,74,4,1,5,7,89,0
6,77,4,1,5,8,102,0
6,1596,4,1,5,19,203,0
6,77,4,1,3,13,142,0
6,77,4,2,3,10,75,0
6,77,4,2,3,3,37,0
6,74,4,2,2,4,42,0
6,71,4,2,2,1,32,0
6,113,4,2,2,3,26,0
6,75,4,2,4,1,14,0
6,75,4,2,0,5,22,0
6,75,4,2,0,5,27,0
6,75,4,2,0,3,36,0
6,75,4,2,0,7,49,0
6,75,4,2,0,3,58,0
6,74,4,2,1,4,50,0
6,77,4,2,1,4,51,0
6,77,4,2,1,11,66,0
6,77,4,2,1,16,77,0
6,74,4,2,5,14,127,0
6,77,4,2,5,9,155,0
6,77,4,2,5,9,181,0
6,77,4,2,3,4,181,0
6,77,4,2,3,10,149,0
6,77,4,3,3,5,124,0
6,77,4,3,3,6,81,0
6,74,4,3,2,4,60,0
6,71,4,3,2,5,71,0
6,71,4,3,2,6,67,0
6,113,4,3,2,5,49,0
6,75,4,3,4,3,15,0
6,75,4,3,0,6,31,0
6,75,4,3,0,7,39,0
6,75,4,3,0,6,33,0
6,75,4,3,0,7,47,0
6,75,4,3,0,0,40,0
6,74,4,3,1,3,33,0
6,77,4,3,1,6,54,0
6,77,4,3,1,7,55,0
6,77,4,3,1,10,69,0
6,74,4,3,5,11,101,0
6,77,4,3,5,7,90,0
6,77,4,3,5,7,126,0
6,77,4,3,3,6,103,0
6,77,4,4,3,3,57,0
6,74,4,4,2,6,66,0
6,71,4,4,2,3,41,0
6,71,4,4,2,3,32,0
6,113,4,4,2,4,25,0
6,75,4,4,4,2,14,0
6,75,4,4,0,1,18,0
6,75,4,4,0,6,65,0
6,75,4,4,0,8,59,0
6,75,4,4,0,4,46,0
6,74,4,4,1,5,51,0
6,77,4,4,1,6,40,0
6,77,4,4,1,5,33,0
6,77,4,4,1,4,42,0
6,74,4,4,5,6,58,0
6,77,4,4,5,7,72,0
6,77,4,4,5,13,93,0
6,77,4,4,3,6,74,0
6,77,4,4,3,6,68,0
6,77,4,5,3,4,55,0
6,77,4,5,3,2,40,0
6,74,4,5,2,3,29,0
6,71,4,5,2,3,39,0
6,71,4,5,2,5,55,0
6,113,4,5,2,9,64,0
6,76,4,5,4,7,43,0
6,76,4,5,0,7,57,0
6,76,4,5,0,8,68,0
6,75,4,5,0,11,55,0
6,75,4,5,0,12,67,0
6,75,4,5,0,11,67,0
6,75,4,5,1,9,70,0
6,75,4,5,1,8,75,0
6,75,4,5,1,3,74,0
6,75,4,5,1,11,91,0
6,74,4,5,5,7,67,0
6,76,4,5,5,9,79,0
6,76,4,5,5,5,60,0
6,76,4,5,3,3,64,0
6,76,4,5,3,9,53,0
6,76,4,6,3,13,68,0
6,76,4,6,3,8,53,0
6,74,4,6,2,2,38,0
6,71,4,6,2,9,51,0
6,71,4,6,2,6,56,0
6,113,4,6,2,8,63,0
6,76,4,6,4,3,48,0
6,76,4,6,0,10,126,0
6,75,4,6,0,9,93,0
6,75,4,6,0,10,109,0
6,75,4,6,1,13,92,0
6,75,4,6,1,10,98,0
6,75,4,6,1,16,112,0
6,74,4,6,5,24,149,0
6,76,4,6,5,12,115,0
6,76,4,6,5,14,146,0
