,Date,Team 1 ID,Team 2 ID,winner
23905,2017Q1,4494,7532,7532
23904,2017Q1,4494,7532,4494
23903,2017Q1,5988,7175,5988
23902,2017Q1,5988,7175,5988
23901,2017Q1,5988,7175,7175
23892,2017Q1,6667,5988,6667
23906,2017Q1,4494,7532,4494
24102,2017Q1,7018,5378,5378
24103,2017Q1,7018,5378,5378
24106,2017Q1,7532,7157,7532
24155,2017Q1,7175,7532,7532
24156,2017Q1,7175,7532,7532
24157,2017Q1,6211,6242,6211
24158,2017Q1,6211,6242,6211
24159,2017Q1,6134,5991,5991
24160,2017Q1,6134,5991,5991
24161,2017Q1,5974,6174,5974
24162,2017Q1,5974,6174,5974
24163,2017Q1,6290,5973,5973
24164,2017Q1,6290,5973,6290
24165,2017Q1,6290,5973,5973
24166,2017Q1,5973,5550,5973
24167,2017Q1,5973,5550,5973
24168,2017Q1,7175,7565,7175
24174,2017Q1,6902,6343,6902
24181,2017Q1,7557,5005,7557
24182,2017Q1,7557,5005,5005
24215,2017Q1,6902,6959,6902
24214,2017Q1,6902,6959,6959
24213,2017Q1,6902,6959,6902
24210,2017Q1,7175,7397,7175
24209,2017Q1,7175,7397,7175
24208,2017Q1,7175,7397,7397
24154,2017Q1,7175,7532,7175
24207,2017Q1,4602,6902,6902
24196,2017Q1,5005,5973,5005
24195,2017Q1,5005,5973,5005
24194,2017Q1,5973,6211,6211
24193,2017Q1,5973,6211,6211
24192,2017Q1,5973,6211,5973
24183,2017Q1,7557,5005,7557
24206,2017Q1,6375,7175,7175
24222,2017Q1,5995,6896,5995
24153,2017Q1,5988,7532,5988
24151,2017Q1,6211,6673,6211
24107,2017Q1,7532,7157,7532
24113,2017Q1,6094,7532,7532
24114,2017Q1,5378,7244,5378
24115,2017Q1,5378,7244,5378
24116,2017Q1,7557,5974,7557
24117,2017Q1,7557,5974,5974
24118,2017Q1,7557,5974,7557
24125,2017Q1,6673,7105,6673
24126,2017Q1,6673,7105,6673
24127,2017Q1,7010,5005,5005
24128,2017Q1,7010,5005,7010
24129,2017Q1,7010,5005,5005
24130,2017Q1,5005,6301,5005
24131,2017Q1,5005,6301,5005
24132,2017Q1,7557,7558,7557
24133,2017Q1,7557,7558,7557
24134,2017Q1,6290,5479,6290
24150,2017Q1,6211,6673,6211
24149,2017Q1,6211,6673,6673
24148,2017Q1,6134,5378,6134
24147,2017Q1,6134,5378,6134
24146,2017Q1,5378,5929,5378
24145,2017Q1,5378,5929,5378
24152,2017Q1,5988,7532,5988
24144,2017Q1,5988,4674,5988
24142,2017Q1,5991,5929,5991
24141,2017Q1,5991,5929,5991
24140,2017Q1,5991,5929,5929
24137,2017Q1,7010,7559,7010
24136,2017Q1,7010,7559,7010
24135,2017Q1,6290,5479,6290
24143,2017Q1,5988,4674,5988
24609,2017Q1,7175,4494,7175
24112,2017Q1,6094,7532,7532
24631,2017Q1,7532,4688,7532
25259,2017Q1,6301,7630,6301
25261,2017Q1,7157,7489,7157
25263,2017Q1,5395,7175,7175
25272,2017Q1,6301,7632,6301
25273,2017Q1,6301,7632,6301
25276,2017Q1,7157,7175,7157
25277,2017Q1,7157,7175,7175
25278,2017Q1,7157,7175,7157
25281,2017Q1,7175,7331,7331
25282,2017Q1,7175,7331,7175
25283,2017Q1,7175,7331,7175
25284,2017Q1,6301,5479,6301
25285,2017Q1,6301,5479,6301
25286,2017Q1,4602,7157,7157
25287,2017Q1,4602,7157,7157
25315,2017Q1,7157,7020,7157
25322,2017Q1,6386,6301,6386
25364,2017Q1,6301,7592,6301
25363,2017Q1,6301,7592,6301
25353,2017Q1,7157,7145,7157
25352,2017Q1,7157,7145,7157
25348,2017Q1,7566,6902,7566
25347,2017Q1,6902,7639,6902
25226,2017Q1,7175,4501,7175
25345,2017Q1,7532,7331,7532
25339,2017Q1,5005,7217,5005
25329,2017Q1,4674,7367,4674
25328,2017Q1,4674,7367,4674
25327,2017Q1,4674,7367,7367
25324,2017Q1,6386,6301,6386
25323,2017Q1,6386,6301,6301
25340,2017Q1,5005,7217,5005
25365,2017Q1,4674,7020,7020
25225,2017Q1,7175,4501,7175
25223,2017Q1,6211,5752,5752
25111,2017Q1,7532,7331,7532
25112,2017Q1,7532,7331,7532
25116,2017Q1,7532,7145,7532
25117,2017Q1,7532,7145,7532
25121,2017Q1,6710,6301,6301
25124,2017Q1,6902,5988,5988
25126,2017Q1,5974,6290,5974
25128,2017Q1,6673,5973,5973
25135,2017Q1,6290,5974,6290
25136,2017Q1,4991,5995,4991
25137,2017Q1,5973,6673,6673
25144,2017Q1,7175,7169,7175
25145,2017Q1,7175,7169,7175
25150,2017Q1,4674,6665,6665
25151,2017Q1,6134,4494,4494
25154,2017Q1,6665,4674,6665
25162,2017Q1,6615,7010,6615
25216,2017Q1,7557,6736,7557
25215,2017Q1,7104,6137,6137
25214,2017Q1,5752,6211,5752
25213,2017Q1,5005,5973,5973
25206,2017Q1,5973,5005,5973
25205,2017Q1,7592,6301,6301
25224,2017Q1,6137,7104,6137
25203,2017Q1,6736,7557,7557
25193,2017Q1,7175,6094,6094
25178,2017Q1,5752,6386,5752
25176,2017Q1,6386,5752,5752
25171,2017Q1,7010,6615,7010
25167,2017Q1,7532,6758,7532
25163,2017Q1,4494,6134,4494
25194,2017Q1,7175,6094,6094
25104,2017Q1,5991,5310,5991
25366,2017Q1,4674,7020,7020
25378,2017Q1,6665,6667,6667
25466,2017Q1,7533,7175,7175
25470,2017Q1,4674,5929,4674
25471,2017Q1,4674,5929,4674
25474,2017Q1,5988,7157,7157
25475,2017Q1,5988,7157,5988
25481,2017Q1,5005,5956,5005
25482,2017Q1,5005,5956,5005
25485,2017Q1,6301,7531,6301
25486,2017Q1,6301,7531,6301
25507,2017Q1,6301,7624,6301
25513,2017Q1,7106,6301,7106
25515,2017Q1,6301,6736,6736
25516,2017Q1,6301,6736,6301
25522,2017Q1,6665,4608,6665
25523,2017Q1,6665,4608,6665
25524,2017Q1,7557,6211,6211
25525,2017Q1,7557,6211,7557
25577,2017Q1,6667,6665,6665
24630,2017Q1,7532,4688,7532
25576,2017Q1,6667,6665,6665
25575,2017Q1,6667,6665,6665
25574,2017Q1,6667,6665,6667
25566,2017Q1,7557,7624,7557
25465,2017Q1,4608,5378,4608
25565,2017Q1,7557,7624,7557
25549,2017Q1,6667,7010,6667
25548,2017Q1,7175,6665,6665
25547,2017Q1,7175,6665,6665
25528,2017Q1,7010,7533,7010
25527,2017Q1,7010,7533,7533
25526,2017Q1,7010,7533,7010
25550,2017Q1,6667,7010,6667
25375,2017Q1,7010,6665,6665
25464,2017Q1,5752,6137,5752
25460,2017Q1,5752,7175,5752
25379,2017Q1,6667,7010,6667
25382,2017Q1,6667,6665,6665
25383,2017Q1,6615,6667,6667
25384,2017Q1,4411,6667,6667
25385,2017Q1,6615,7010,7010
25386,2017Q1,6667,4991,6667
25387,2017Q1,6665,7010,7010
25389,2017Q1,6615,4991,4991
25391,2017Q1,6615,4411,4411
25393,2017Q1,6665,4991,6665
25394,2017Q1,4411,7010,7010
25395,2017Q1,6667,7010,6667
25396,2017Q1,7010,4991,7010
25398,2017Q1,6615,6665,6665
25400,2017Q1,4411,6665,6665
25401,2017Q1,4411,4991,4991
25410,2017Q1,7157,6134,6134
25454,2017Q1,6137,7175,6137
25452,2017Q1,4608,6137,4608
25449,2017Q1,5752,7533,7533
25448,2017Q1,7533,5378,7533
25447,2017Q1,4608,7533,7533
25446,2017Q1,7533,6137,6137
25462,2017Q1,5752,5378,5378
25443,2017Q1,7175,5378,7175
25432,2017Q1,5752,4608,4608
25426,2017Q1,5005,7106,5005
25425,2017Q1,5005,7106,5005
25413,2017Q1,6211,6301,6211
25412,2017Q1,6211,6301,6301
25411,2017Q1,7157,6134,7157
25440,2017Q1,4608,7175,7175
25102,2017Q1,5310,5991,5310
25451,2017Q1,6137,5378,5378
25098,2017Q1,7157,7234,7157
24708,2017Q1,4674,5310,4674
24710,2017Q1,5995,5991,5991
24713,2017Q1,5378,6134,6134
24715,2017Q1,7555,7157,7157
24716,2017Q1,6290,7010,7010
24717,2017Q1,5991,6667,6667
24719,2017Q1,5974,6736,6736
24720,2017Q1,6301,7575,6301
24722,2017Q1,6736,5974,5974
24723,2017Q1,6134,5378,5378
24725,2017Q1,6667,5991,5991
24728,2017Q1,7557,7104,7557
24729,2017Q1,5991,5995,5991
24730,2017Q1,7104,7557,7557
24731,2017Q1,7010,6290,7010
24732,2017Q1,6615,6211,6615
24735,2017Q1,6211,6615,6615
24803,2017Q1,7532,7331,7532
24802,2017Q1,7532,7331,7331
24781,2017Q1,7557,5973,5973
24779,2017Q1,5973,7557,5973
24778,2017Q1,6386,5974,5974
24774,2017Q1,5974,6386,5974
24706,2017Q1,7168,7532,7532
24770,2017Q1,6211,6290,6290
24767,2017Q1,6290,6211,6290
24766,2017Q1,6137,5005,6137
24765,2017Q1,6301,4643,4643
24748,2017Q1,7157,6375,6375
24747,2017Q1,7157,6375,6375
24746,2017Q1,7157,6375,7157
24768,2017Q1,5005,6137,6137
24804,2017Q1,7532,7331,7532
24705,2017Q1,5310,4674,4674
24687,2017Q1,7010,6137,6137
24633,2017Q1,6134,6667,6134
24632,2017Q1,4494,6665,6665
25099,2017Q1,7157,7578,7157
24634,2017Q1,6902,7168,6902
24635,2017Q1,6902,4688,6902
24636,2017Q1,6665,4608,6665
24638,2017Q1,6301,6171,6301
24640,2017Q1,6665,4494,4494
24641,2017Q1,4608,6665,4608
24643,2017Q1,4411,7175,7175
24644,2017Q1,6667,6134,6134
24645,2017Q1,7175,4411,7175
24657,2017Q1,7175,6667,6667
24658,2017Q1,6375,7532,7532
24659,2017Q1,4501,7532,7532
24660,2017Q1,4991,7533,7533
24661,2017Q1,6667,7175,6667
24686,2017Q1,4608,5378,4608
24684,2017Q1,5752,7104,5752
24683,2017Q1,4411,4494,4494
24681,2017Q1,6673,5005,5005
24680,2017Q1,6301,7590,6301
24678,2017Q1,6137,7010,6137
24688,2017Q1,6615,6736,6615
24677,2017Q1,7104,5752,5752
24671,2017Q1,7157,7607,7157
24669,2017Q1,5005,6673,6673
24668,2017Q1,4494,4411,4494
24665,2017Q1,5378,4608,5378
24664,2017Q1,7157,6375,7157
24663,2017Q1,6902,7578,6902
24676,2017Q1,6736,6615,6615
24819,2017Q1,7157,7318,7157
24667,2017Q1,7533,4991,7533
24846,2017Q1,5988,7157,7157
25039,2017Q1,5378,6665,5378
25038,2017Q1,6665,4411,6665
25037,2017Q1,6665,4411,6665
25030,2017Q1,6301,7558,6301
25029,2017Q1,6301,7558,6301
25028,2017Q1,6301,7558,7558
25040,2017Q1,5378,6665,6665
25009,2017Q1,6094,4674,6094
25002,2017Q1,6301,7217,6301
24989,2017Q1,6651,7533,7533
24988,2017Q1,6651,7533,7533
24987,2017Q1,4494,5378,5378
24986,2017Q1,4494,5378,5378
24977,2017Q1,4608,6667,4608
25005,2017Q1,4688,7157,4688
24976,2017Q1,4608,6667,6667
25041,2017Q1,5378,6665,5378
25043,2017Q1,6137,4608,6137
25094,2017Q1,7532,6758,6758
25096,2017Q1,7175,4674,4674
25097,2017Q1,4674,7175,7175
24820,2017Q1,7157,7318,7157
25093,2017Q1,7532,6758,7532
25092,2017Q1,7532,6758,6758
25042,2017Q1,6137,4608,6137
25089,2017Q1,5378,6137,5378
25087,2017Q1,5378,6137,6137
25070,2017Q1,6902,7234,6902
25048,2017Q1,7533,6137,6137
25047,2017Q1,7533,6137,6137
25046,2017Q1,6301,6710,6710
25044,2017Q1,6301,6710,6710
25088,2017Q1,5378,6137,5378
24975,2017Q1,4608,6667,4608
25045,2017Q1,6301,6710,6301
24973,2017Q1,4991,5378,5378
24871,2017Q1,4602,7157,4602
24870,2017Q1,4602,7157,7157
24847,2017Q1,5988,7157,7157
24974,2017Q1,4991,5378,5378
24872,2017Q1,4602,7157,4602
24883,2017Q1,6902,6375,6902
24900,2017Q1,6137,4863,6137
24904,2017Q1,5378,7557,5378
24909,2017Q1,7105,6301,7105
24911,2017Q1,7532,7566,7566
24912,2017Q1,7533,6615,6615
24913,2017Q1,4991,6651,6651
24925,2017Q1,6665,6615,6665
24931,2017Q1,6211,4608,4608
24933,2017Q1,5005,7533,7533
24907,2017Q1,6665,5005,6665
24942,2017Q1,7557,4991,4991
24971,2017Q1,4411,5752,4411
24936,2017Q1,4863,4411,4411
24969,2017Q1,7533,6615,7533
24968,2017Q1,7533,6615,7533
24966,2017Q1,6137,5752,6137
24964,2017Q1,6667,4494,4494
24967,2017Q1,5378,6651,6651
24949,2017Q1,4411,5752,5752
24972,2017Q1,4411,5752,4411
24948,2017Q1,4608,4494,4494
24946,2017Q1,6667,6211,6667
24963,2017Q1,6301,6057,6301
24970,2017Q1,4411,5752,5752
32521,2017Q2,6667,5991,6667
32682,2017Q2,7801,7104,7801
32599,2017Q2,5310,7532,5310
32598,2017Q2,5310,7532,7532
32577,2017Q2,6211,5973,6211
32576,2017Q2,5973,6211,5973
32600,2017Q2,5310,7532,5310
32575,2017Q2,6667,5991,6667
32572,2017Q2,6665,5422,6665
32558,2017Q2,5395,5378,5395
32564,2017Q2,5991,6667,6667
32563,2017Q2,5752,6211,5752
32562,2017Q2,6211,5752,5752
32557,2017Q2,5395,5378,5395
32546,2017Q2,5310,7532,5310
32545,2017Q2,5310,7532,5310
32611,2017Q2,5395,5378,5395
32544,2017Q2,5310,7532,7532
32523,2017Q2,6211,5973,6211
32522,2017Q2,5973,6211,5973
32571,2017Q2,5422,6665,6665
32612,2017Q2,5395,5378,5395
32637,2017Q2,5991,7397,5991
32619,2017Q2,4411,4688,4411
32671,2017Q2,5395,7532,7532
32651,2017Q2,7010,6673,6673
32518,2017Q2,6665,5422,6665
32672,2017Q2,5395,7532,7532
32649,2017Q2,6673,7010,7010
32647,2017Q2,6667,5995,6667
32646,2017Q2,4411,7331,7331
32644,2017Q2,5991,7613,5991
32643,2017Q2,4411,7613,7613
32641,2017Q2,5995,6667,6667
32640,2017Q2,7175,7397,7397
32638,2017Q2,7532,7331,7532
32636,2017Q2,6902,4991,6902
32635,2017Q2,4674,7169,7169
32633,2017Q2,7532,7713,7532
32631,2017Q2,4991,6902,4991
32629,2017Q2,7175,4688,7175
32628,2017Q2,7532,5395,5395
32627,2017Q2,6615,7010,7010
32624,2017Q2,7010,6615,6615
32622,2017Q2,4674,7713,4674
32621,2017Q2,5991,4602,5991
32620,2017Q2,4674,7397,4674
32616,2017Q2,7175,7331,7331
32517,2017Q2,5422,6665,6665
32288,2017Q2,5974,5752,5752
32509,2017Q2,5752,6211,5752
32289,2017Q2,5974,5752,5752
32285,2017Q2,7532,6902,7532
32284,2017Q2,7532,6902,6902
32283,2017Q2,7532,6902,7532
32282,2017Q2,5395,6301,5395
32281,2017Q2,5395,6301,5395
32273,2017Q2,6137,7010,6137
32272,2017Q2,6137,7010,6137
32269,2017Q2,5395,7532,5395
32268,2017Q2,5395,7532,5395
32320,2017Q2,6137,5752,5752
32260,2017Q2,5974,7885,5974
32256,2017Q2,5005,6811,5005
32255,2017Q2,7557,5974,7557
32254,2017Q2,6290,7879,6290
32253,2017Q2,5005,6987,5005
32248,2017Q2,5974,5752,5752
32247,2017Q2,5974,5752,5752
32683,2017Q2,7801,7104,7801
32244,2017Q2,7532,6902,7532
32242,2017Q2,7532,6902,7532
32243,2017Q2,7532,6902,6902
32258,2017Q2,6673,6290,6673
32321,2017Q2,6137,5752,5752
32352,2017Q2,6137,5752,5752
32353,2017Q2,6137,5752,5752
32508,2017Q2,6211,5752,5752
32469,2017Q2,5378,7532,7532
32468,2017Q2,5378,7532,7532
32449,2017Q2,7104,7801,7104
32448,2017Q2,7104,7801,7104
32447,2017Q2,7104,7801,7801
32441,2017Q2,4991,5422,4991
32440,2017Q2,5422,4991,4991
32439,2017Q2,6665,5991,6665
32438,2017Q2,6615,5752,5752
32436,2017Q2,5991,6665,6665
32433,2017Q2,5752,6615,6615
32394,2017Q2,5378,7532,7532
32393,2017Q2,5378,7532,7532
32374,2017Q2,7104,7801,7104
32373,2017Q2,7104,7801,7104
32372,2017Q2,7104,7801,7801
32366,2017Q2,4991,5422,4991
32365,2017Q2,5422,4991,4991
32364,2017Q2,6665,5991,6665
32363,2017Q2,6615,5752,5752
32361,2017Q2,5991,6665,6665
32358,2017Q2,5752,6615,6615
32510,2017Q2,5991,6667,6667
32699,2017Q2,7175,7331,7331
32957,2017Q2,7532,5988,7532
32703,2017Q2,4674,7397,4674
33016,2017Q2,5929,5991,5929
33013,2017Q2,5974,5973,5973
33012,2017Q2,5974,5973,5973
33003,2017Q2,5422,7175,7175
33002,2017Q2,5422,7175,7175
32989,2017Q2,6673,6290,6290
32988,2017Q2,6673,6290,6290
32987,2017Q2,6673,6290,6673
32979,2017Q2,5974,6211,5974
32978,2017Q2,5974,6211,5974
33017,2017Q2,5929,5991,5929
32958,2017Q2,7532,5988,7532
32948,2017Q2,6211,5005,6211
32947,2017Q2,5973,7557,5973
32946,2017Q2,5973,7557,5973
32945,2017Q2,5973,7557,7557
32941,2017Q2,7557,6301,7557
32940,2017Q2,7557,6301,7557
32922,2017Q2,6673,7885,6673
32920,2017Q2,7504,5005,5005
32915,2017Q2,5974,6211,5974
32914,2017Q2,5974,6211,5974
32949,2017Q2,6211,5005,6211
32894,2017Q2,7532,5988,7532
33023,2017Q2,5974,4645,5974
33027,2017Q2,5929,6902,5929
33080,2017Q2,5974,5973,5973
33071,2017Q2,5422,7175,7175
32241,2017Q2,5395,6301,5395
33070,2017Q2,5422,7175,7175
33057,2017Q2,6673,6290,6290
33056,2017Q2,6673,6290,6290
33055,2017Q2,6673,6290,6673
33051,2017Q2,6902,7929,6902
33050,2017Q2,6902,7929,6902
33049,2017Q2,6211,5005,6211
33024,2017Q2,5974,4645,5974
33048,2017Q2,6211,5005,6211
33046,2017Q2,7175,7532,7175
33041,2017Q2,7557,5670,5670
33040,2017Q2,7557,5670,7557
33039,2017Q2,7557,5670,5670
33038,2017Q2,5974,6290,5974
33037,2017Q2,5974,6290,5974
33036,2017Q2,5974,6290,6290
33035,2017Q2,6211,5670,6211
33034,2017Q2,6211,5670,6211
33028,2017Q2,5929,6902,5929
33047,2017Q2,7175,7532,7175
32893,2017Q2,7532,5988,7532
32885,2017Q2,6211,5005,6211
32884,2017Q2,6211,5005,6211
32755,2017Q2,5395,7532,7532
32754,2017Q2,5395,7532,7532
32734,2017Q2,7010,6673,6673
32732,2017Q2,6673,7010,7010
32730,2017Q2,6667,5995,6667
32729,2017Q2,4411,7331,7331
32727,2017Q2,5991,7613,5991
32726,2017Q2,4411,7613,7613
32724,2017Q2,5995,6667,6667
32723,2017Q2,7175,7397,7397
32765,2017Q2,7801,7104,7801
32721,2017Q2,7532,7331,7532
32719,2017Q2,6902,4991,6902
32718,2017Q2,4674,7169,7169
32716,2017Q2,7532,7713,7532
32714,2017Q2,4991,6902,4991
32712,2017Q2,7175,4688,7175
32711,2017Q2,7532,5395,5395
32710,2017Q2,6615,7010,7010
32707,2017Q2,7010,6615,6615
32705,2017Q2,4674,7713,4674
32704,2017Q2,5991,4602,5991
32720,2017Q2,5991,7397,5991
32766,2017Q2,7801,7104,7801
32785,2017Q2,7175,7169,7169
32787,2017Q2,7532,7169,7532
32883,2017Q2,5973,7557,5973
32882,2017Q2,5973,7557,5973
32881,2017Q2,5973,7557,7557
32877,2017Q2,7557,6301,7557
32876,2017Q2,7557,6301,7557
32858,2017Q2,6673,7885,6673
32856,2017Q2,7504,5005,5005
32851,2017Q2,5378,4608,4608
32850,2017Q2,5378,4608,4608
32832,2017Q2,4411,5929,5929
32830,2017Q2,4674,5422,4674
32829,2017Q2,7801,6290,6290
32828,2017Q2,7175,7613,7175
32827,2017Q2,6290,7801,6290
32824,2017Q2,7532,7169,7532
32822,2017Q2,7175,7169,7169
32814,2017Q2,5378,4608,4608
32813,2017Q2,5378,4608,4608
32795,2017Q2,4411,5929,5929
32793,2017Q2,4674,5422,4674
32792,2017Q2,7801,6290,6290
32791,2017Q2,7175,7613,7175
32790,2017Q2,6290,7801,6290
32702,2017Q2,4411,4688,4411
32240,2017Q2,5395,6301,5395
31820,2017Q2,5422,5995,5995
32231,2017Q2,6137,7010,6137
31824,2017Q2,6211,6137,6137
31823,2017Q2,6137,6211,6211
31821,2017Q2,5995,6667,5995
31818,2017Q2,7533,5378,7533
31817,2017Q2,4494,4991,4991
31816,2017Q2,5991,6665,5991
31813,2017Q2,4674,6134,4674
31812,2017Q2,6667,5995,5995
31811,2017Q2,7175,4608,7175
31810,2017Q2,4411,5310,4411
31826,2017Q2,6665,5991,5991
31809,2017Q2,4991,4494,4991
31807,2017Q2,4608,7175,4608
31806,2017Q2,6137,6673,6137
31805,2017Q2,5378,7533,7533
31804,2017Q2,6673,6137,6673
31756,2017Q2,6673,5752,5752
31755,2017Q2,6211,7010,6211
31754,2017Q2,5752,6673,6673
31753,2017Q2,5974,6615,6615
31752,2017Q2,6667,5310,6667
31750,2017Q2,6134,4991,4991
31808,2017Q2,6134,4674,4674
31749,2017Q2,6615,5974,6615
31828,2017Q2,5310,4411,4411
31830,2017Q2,5991,5378,5378
31880,2017Q2,7533,5378,7533
31879,2017Q2,4494,4991,4991
31878,2017Q2,5991,6665,5991
31875,2017Q2,4674,6134,4674
31874,2017Q2,6667,5995,5995
31873,2017Q2,7175,4608,7175
31872,2017Q2,4411,5310,4411
31871,2017Q2,4991,4494,4991
31870,2017Q2,6134,4674,4674
31869,2017Q2,4608,7175,4608
31829,2017Q2,6673,6985,6673
31868,2017Q2,6137,6673,6137
31866,2017Q2,6673,6137,6673
31839,2017Q2,5378,5991,5991
31838,2017Q2,5973,5752,5973
31837,2017Q2,5005,7104,5005
31836,2017Q2,7104,5005,5005
31835,2017Q2,5995,5422,5995
31834,2017Q2,6985,6673,6673
31833,2017Q2,6290,6615,6615
31832,2017Q2,6615,6290,6615
31831,2017Q2,5752,5973,5973
31867,2017Q2,5378,7533,7533
31882,2017Q2,5422,5995,5995
31748,2017Q2,7010,6211,7010
31746,2017Q2,5378,4991,4991
31659,2017Q2,4494,5995,4494
31658,2017Q2,6134,7175,7175
31634,2017Q2,5991,4411,4411
31629,2017Q2,4411,5991,5991
31627,2017Q2,7010,6290,6290
31626,2017Q2,5378,6902,5378
31621,2017Q2,4674,5991,5991
31620,2017Q2,6902,5378,6902
31618,2017Q2,5991,4674,5991
31616,2017Q2,6290,7010,6290
31660,2017Q2,7175,6134,7175
31592,2017Q2,5991,4411,4411
31585,2017Q2,7010,6290,6290
31584,2017Q2,5378,6902,5378
31579,2017Q2,4674,5991,5991
31578,2017Q2,6902,5378,6902
31576,2017Q2,5991,4674,5991
31574,2017Q2,6290,7010,6290
31573,2017Q2,4494,5995,5995
31572,2017Q2,4494,5995,4494
33081,2017Q2,5974,5973,5973
31571,2017Q2,4494,5995,5995
31587,2017Q2,4411,5991,5991
31747,2017Q2,4991,6134,4991
31661,2017Q2,5974,5752,5752
31666,2017Q2,5752,5974,5752
31744,2017Q2,5310,6667,5310
31742,2017Q2,4991,5378,4991
31740,2017Q2,6673,6137,6137
31739,2017Q2,5752,5974,5752
31736,2017Q2,5995,4494,5995
31734,2017Q2,5974,5752,5752
31733,2017Q2,7175,6134,7175
31732,2017Q2,4494,5995,4494
31731,2017Q2,6134,7175,7175
31683,2017Q2,6673,5752,5752
31663,2017Q2,5995,4494,5995
31682,2017Q2,6211,7010,6211
31680,2017Q2,5974,6615,6615
31679,2017Q2,6667,5310,6667
31677,2017Q2,6134,4991,4991
31676,2017Q2,6615,5974,6615
31675,2017Q2,7010,6211,7010
31674,2017Q2,4991,6134,4991
31673,2017Q2,5378,4991,4991
31671,2017Q2,5310,6667,5310
31669,2017Q2,4991,5378,4991
31667,2017Q2,6673,6137,6137
31681,2017Q2,5752,6673,6673
31883,2017Q2,5995,6667,5995
31885,2017Q2,6137,6211,6211
31886,2017Q2,6211,6137,6137
32140,2017Q2,6301,7532,7532
32139,2017Q2,6290,7104,6290
32138,2017Q2,7557,6987,7557
32137,2017Q2,4773,7801,4773
32135,2017Q2,6673,7885,6673
32134,2017Q2,6902,7212,6902
32132,2017Q2,5974,7531,5974
32131,2017Q2,6301,4773,6301
32120,2017Q2,6615,5974,5974
32119,2017Q2,6615,5974,5974
32142,2017Q2,7557,6811,7557
32118,2017Q2,5973,7010,7010
32112,2017Q2,5752,6673,5752
32111,2017Q2,5752,6673,5752
32082,2017Q2,6137,6290,6137
32081,2017Q2,6137,6290,6137
32077,2017Q2,6902,7212,6902
32076,2017Q2,7801,7532,7532
32074,2017Q2,6301,4773,6301
32072,2017Q2,5974,7882,5974
32069,2017Q2,6902,5395,5395
32066,2017Q2,6673,7883,6673
32117,2017Q2,5973,7010,7010
32065,2017Q2,6290,7558,6290
32143,2017Q2,5005,7883,5005
32146,2017Q2,6290,7558,6290
32228,2017Q2,5395,7532,5395
32227,2017Q2,5395,7532,5395
32219,2017Q2,5974,7885,5974
32217,2017Q2,6673,6290,6673
32215,2017Q2,5005,6811,5005
32214,2017Q2,7557,5974,7557
32213,2017Q2,6290,7879,6290
32212,2017Q2,5005,6987,5005
32201,2017Q2,6615,5974,5974
32200,2017Q2,6615,5974,5974
32144,2017Q2,5005,7885,7885
32199,2017Q2,5973,7010,7010
32193,2017Q2,5752,6673,5752
32192,2017Q2,5752,6673,5752
32163,2017Q2,6137,6290,6137
32162,2017Q2,6137,6290,6137
32158,2017Q2,6902,7212,6902
32157,2017Q2,7801,7532,7532
32155,2017Q2,6301,4773,6301
32153,2017Q2,5974,7882,5974
32150,2017Q2,6902,5395,5395
32147,2017Q2,6673,7883,6673
32198,2017Q2,5973,7010,7010
32063,2017Q2,5005,7885,7885
32062,2017Q2,5005,7883,5005
32061,2017Q2,7557,6811,7557
31956,2017Q2,6290,5973,5973
31955,2017Q2,7104,6211,6211
31954,2017Q2,6673,5752,5752
31953,2017Q2,6615,5005,5005
31952,2017Q2,7010,7557,7010
31951,2017Q2,5752,6673,6673
31950,2017Q2,7557,7010,7010
31948,2017Q2,5005,6615,6615
31945,2017Q2,6137,5974,5974
31901,2017Q2,5378,5991,5991
31957,2017Q2,5973,6290,5973
31900,2017Q2,5973,5752,5973
31898,2017Q2,7104,5005,5005
31897,2017Q2,5995,5422,5995
31896,2017Q2,6985,6673,6673
31895,2017Q2,6290,6615,6615
31894,2017Q2,6615,6290,6615
31893,2017Q2,5752,5973,5973
31892,2017Q2,5991,5378,5378
31891,2017Q2,6673,6985,6673
31890,2017Q2,5310,4411,4411
31888,2017Q2,6665,5991,5991
31899,2017Q2,5005,7104,5005
31958,2017Q2,6211,7104,6211
31959,2017Q2,5974,6137,5974
31976,2017Q2,6134,4674,4674
32059,2017Q2,6301,7532,7532
32058,2017Q2,6290,7104,6290
32057,2017Q2,7557,6987,7557
32056,2017Q2,4773,7801,4773
32054,2017Q2,6673,7885,6673
32053,2017Q2,6902,7212,6902
32051,2017Q2,5974,7531,5974
32050,2017Q2,6301,4773,6301
32038,2017Q2,6134,4674,4674
32037,2017Q2,6134,4674,4674
32020,2017Q2,5974,6137,5974
32019,2017Q2,6211,7104,6211
32018,2017Q2,5973,6290,5973
32017,2017Q2,6290,5973,5973
32016,2017Q2,7104,6211,6211
32015,2017Q2,6673,5752,5752
32014,2017Q2,6615,5005,5005
32013,2017Q2,7010,7557,7010
32012,2017Q2,5752,6673,6673
32011,2017Q2,7557,7010,7010
32009,2017Q2,5005,6615,6615
32006,2017Q2,6137,5974,5974
31977,2017Q2,6134,4674,4674
32232,2017Q2,6137,7010,6137
33084,2017Q2,5929,5991,5929
34167,2017Q2,7010,5752,5752
33091,2017Q2,5974,4645,5974
34298,2017Q2,5991,6134,5991
34297,2017Q2,5991,6134,6134
